PATIENT_NAME,Tx,Px,Sx,PT_time,Py,Sy,QR_ampl,QS_ampl,ST_ampl,PT_ampl,QRS_angle,RQS_angle,RTS_angle
patient126,9966.920241237163,9739.644873972333,9844.73067303822,714.5227272727273,12982.106824360784,13126.484848484848,1.1553267006637635,0.8015811456727548,0.956840191288731,0.9068374074697972,168.10053558808838,123.60105923729984,130.75876207473542
patient127,28839.659865207614,28783.795801276967,28791.17603185418,612.2462686567164,38338.00497512438,38388.28855721393,1.158668338549803,1.236028057241371,1.0892259567244926,0.5952610935534637,177.0794507639805,354.3642223793925,3.0088729026606065
patient127,29238.697281577315,28977.25076815797,29187.172084418064,816.9837398373984,38629.0298102981,38916.12195121951,1.2369794722488912,0.6316924138378529,0.4698775103636572,0.6747094552864997,181.75917461820688,57.210529776209,231.05296377979835
patient128,10026.00153873777,9858.413024847,9943.067769617675,739.5,13011.630262915014,13257.5,1.2993091637935796,1.294248326416901,1.292997724517917,0.0922962345723133,148.56335968605046,145.1296633011234,142.89436532715783
patient129,10056.815682780943,10020.71808078871,10109.27754329058,389.7741935483871,13346.163189381648,13478.881720430109,0.474419840541508,0.6436585202374832,0.9593413653857116,0.3128048595353231,178.3488028303001,179.7308294495946,178.69736907343017
patient130,10073.444821037669,9974.976238908612,10096.59188948608,837.4117647058823,13301.245874315076,13462.509803921568,1.4668674416329992,1.2490312594856652,1.305571242760536,0.4863167046446595,162.8717302269364,191.28374392435924,136.71469358034187
patient131,29350.152604883177,29171.16050529069,29269.30669727881,347.2525773195876,38860.90378006873,39025.941580756014,0.7017436200500798,0.5042203991059903,0.7090992395659511,0.0784656590098557,176.1691142972452,358.8537171503471,0.4349397163576834
patient133,29397.533463014937,29192.930224741074,29297.74663103961,793.5545454545454,38922.02465428976,39063.92727272727,0.8894848884657329,0.9534541326507708,1.0489459991583163,0.3940740414801276,165.2136184046588,147.73922886147298,195.369945513116
patient135,23559.50397070435,27502.14888381573,27858.17005504137,918.6129032258063,36673.34000165376,37144.31541218638,0.5637916860568196,0.3702624925760036,0.5475986646866253,0.1080008992340705,147.03182212831894,154.83611240086915,147.0208764961001
patient136,10170.500160952262,10051.724693083645,10116.17162422644,272.76635514018693,13384.437088854284,13488.177570093458,0.5352919472914941,0.7001851395599371,0.6446376054903016,0.691208434192333,127.88194804973811,121.00042527160852,134.69149590463468
patient137,29714.93992910788,29504.243354863607,29598.92699934736,418.672131147541,39318.50925023708,39465.715846994535,0.922184391048256,1.2654675745558202,1.8328797202119245,0.486055160851563,174.69300870633194,353.0799392981733,6.442427263029913
patient138,10212.08268647173,10184.49350186589,10270.794024882493,416.5925925925926,13530.537834765277,13694.185185185184,0.5501114878153308,0.5847107739631261,0.95279968975098,0.478490586531429,178.34546626646264,179.50395000895662,178.58144642475165
patient140,10070.594855617095,9835.220085181903,9939.17358651612,463.6730769230769,13104.112561103142,13252.205128205129,1.2260764264222608,0.9112407734074456,1.0885186071689985,0.0920989620940504,174.18486489542377,356.84225274870045,0.4611738788410323
patient142,28776.777606695883,29006.464488685506,29085.37559039841,560.783950617284,38625.12922598636,38780.3621399177,1.2256505287326769,1.331226764131718,1.3110063852013645,0.1366450473536999,143.31419698675157,142.36826969651375,144.20783221463492
patient143,29393.084273324013,29191.89612265399,29284.55078107188,685.390977443609,38908.29533265888,39046.3709273183,1.3152524334964548,1.0510737323977235,1.2633385608384042,0.1413759855613492,147.38261240329683,155.29430531889918,145.18059188983028
patient144,30272.84510768786,29367.451241974457,29124.914642432985,349.5234375,39155.098157406,38834.02604166666,0.9126235244703278,0.9103673316442212,0.8864928308472808,0.9566651172146896,115.51502490331842,124.8747910587603,114.6830701592937
patient145,10329.10948145996,10072.657082547736,10192.809347359582,502.2926829268293,13433.522547089568,13590.552845528457,0.9970869919856716,0.3105990031071706,0.4730462470366997,0.0704349867474069,176.39981414757074,358.06147469155246,0.3129968080939725
patient146,9880.403510359503,10059.89146994828,9877.002777222684,455.0151515151515,13462.860891611614,13169.565656565655,1.7494995457978677,1.526700872623852,1.591721686214305,0.82693602878368,152.7827415434912,175.50853797232844,149.27457159062578
patient147,10075.209907178183,10059.058383321671,10184.590268082367,657.6666666666666,13435.288774519173,13579.574074074077,0.9768329310875604,0.9898799997225836,1.257709389315917,0.2387663369716371,177.61031321886844,178.2555933587986,177.87016627282878
patient149,9923.587721915814,9564.1153707783,9947.971235035158,509.5849056603773,12612.716559158776,13263.723270440252,0.6479429910589934,0.5769745622655656,0.684525647615973,0.7850890538703421,179.8882737392207,197.1235597399157,206.91073426760656
patient149,10037.843128372482,9603.120768897028,9801.540583926168,534.7592592592592,12709.746976475875,13068.444444444443,0.5915003449129503,0.6795574045156447,0.7409569704485285,0.5071370256229307,169.91600474318074,173.5852430873319,173.132757326465
patient150,29246.50739468676,28711.76821732925,29122.32697732335,708.3565891472869,38250.19634869213,38828.57105943152,1.188519117443314,0.7527688662196891,1.1723387674440944,0.1418638948011223,147.835967385759,143.3246857931875,146.84900825290137
patient151,9927.721261388093,9763.26423586354,9891.821531308908,720.3333333333334,13035.292112726976,13189.111111111111,1.0429726466294382,0.9329015877880784,0.7039045636283449,0.5422636730707505,172.93013785701467,279.4926741067803,150.4407201533885
patient153,29132.02118118512,28950.10755264659,29057.69093311605,512.7594936708861,38582.709835035246,38744.084388185656,1.5982973830970402,1.0565934182990164,0.8584993704686986,0.3392303370419841,181.75005659861927,161.41463694009107,203.825735062964
patient155,29365.7989581984,29163.82429107489,29251.788607990547,404.421768707483,38877.17065366724,39002.79818594104,0.4637913118871059,1.186879726421452,1.4390880768692804,0.1543208212745734,176.3867906535235,358.48837106693776,0.4156785152244142
patient156,29021.006856678305,28920.679734618312,32624.936165623723,684.587786259542,38271.74844789462,43497.025445292624,0.8006604721039936,0.7066174715010213,0.7345143648718343,0.5328795451913336,141.68738352118314,151.447263536568,156.49756174199482
patient157,29054.9658133296,29096.842936295645,29280.940176227818,1238.9041095890411,38797.75065887549,39041.21917808219,1.2114799968560626,0.6672953392295776,0.9098527587765088,0.7267906278417462,174.85246851303071,163.04903361848318,123.40417953286676
patient158,26303.451198268707,27947.92567672688,29251.207608148507,635.029197080292,37315.30182420717,39001.834549878346,0.6127465354184104,0.7286009301799392,0.4681433745793386,0.5544636620120835,150.98595862880904,178.65844240582453,178.57099596137817
patient158,32724.87822600663,29178.58587781888,29415.63237743096,715.6060606060606,38774.21425055725,39221.16666666666,0.5482191910939801,0.6011994315319129,0.5621126981043901,0.5110782124461947,141.87275214327582,128.2042043486864,156.7977392415229
patient159,29287.735544302745,29282.247352721213,29360.862967156994,548.688622754491,39043.98226292058,39147.654690618765,1.3218807773747774,1.887801448693124,1.2638463207794772,0.3729651115358613,183.8859373480708,2.946123592323181,357.440110019251
patient160,10005.080995551489,9884.254459169297,9965.574895914528,243.42105263157896,13073.190122075295,13287.631578947368,1.27469689341961,1.953217782608079,1.5125961059402409,0.2784618092632722,170.53126015006245,354.8440318881714,2.1347402142289305
patient162,9999.847756658788,10042.986844588462,10125.586353138387,550.6851851851852,13360.282850742771,13501.135802469136,1.27380863941082,1.203364675748775,1.0731853327557443,0.5022098809114645,161.09585994888388,141.33423950886117,192.3752627638769
patient164,11111.474103430448,9833.393008853796,10371.010304052732,784.4324324324324,12789.986067409767,13841.432432432432,0.6837069835757543,0.8423515091522487,0.6607694338609154,0.6290318638648017,141.18725300328805,126.45221817479828,155.86951228388602
patient164,10114.5217748716,9849.165585909004,9848.435079574114,545.5405405405405,12915.247078516511,13131.378378378378,0.8470971913466379,1.240960648502598,2.028490564027956,0.938572581126368,176.06730256341916,251.96023335655107,115.80128189821312
patient165,28348.836349069094,29709.49722381128,29318.9957434348,403.9363636363637,39591.17432920293,39082.90303030303,0.4850604104262306,0.4685870798403613,0.4921729900499251,0.4370383875161495,92.45724115448289,83.4068699868178,99.88851737213008
patient166,41795.977207945456,29312.35950352784,29409.454712326737,395.2907488986784,39073.24751215084,39178.077826725406,1.002421952733122,1.2580413777096164,1.0725689420352629,1.284454187941304,91.87078673182022,72.85173895811992,91.88275157001765
patient168,10399.826664861192,10005.009583491748,9924.555023472316,623.7708333333334,13330.250638533467,13232.5,0.8063614176489654,0.6900047687305187,0.6003017989273439,0.6381436309241488,157.69892634784253,135.26990641096793,157.55445654691349
patient168,10081.477771863914,9879.307850582063,9990.791105396478,600.8333333333334,13161.622578178742,13320.763888888889,1.1270460508760691,1.162361242324412,0.8304616680757565,0.3135306720379061,169.004514361784,113.02617122117977,130.775551361869
patient169,29353.31074844941,29115.5466823762,29223.756851758848,840.1203703703703,38814.81859310244,38965.12345679013,0.7736882777479537,0.4499423938854573,0.7817094960997091,0.1053647765011237,146.49920984259367,157.158233027737,142.83949578062277
patient169,29297.75755562226,29334.156749678896,29427.10517449702,841.0550458715596,39094.809676127865,39236.23853211009,0.6644835293454259,0.478575851091684,0.79924613444033,0.6800359062870025,169.56912685001535,211.37100193299617,148.58145252782742
patient170,29265.771827709243,29090.77772468782,29163.04974135063,348.9269662921348,38783.13486142786,38884.51310861424,1.663166198009734,1.1831074489942897,1.7535858275438618,0.4660633485546283,170.967354627818,357.15498476755255,0.7784441661579146
patient171,29225.414049727835,29002.0641467404,29098.75414206141,644.7777777777778,38638.839358242,38798.53703703704,1.155529658958743,0.7063914149316936,1.2599756001025753,1.1742749609542955,176.5464193310839,139.95799985458618,85.53417757959184
patient172,29008.9789170546,29330.23071752903,29262.945039700364,683.2519685039371,39040.36685901045,39007.52755905512,0.7265031926674633,0.7274866783826398,0.8258498660166955,0.6651855083389087,134.50838731825135,161.89009243238192,145.7886927402787
patient174,29439.25492771392,29225.274707548,29324.102626494023,574.1724137931035,38972.36727568189,39098.75632183908,1.1545877419184911,0.6724571356536442,1.3459403600306632,1.160362346333034,175.21231572958982,211.6080398003768,14.862711447148072
patient174,29411.44527906597,29183.09851138138,29284.13005930846,467.4032258064516,38914.37091376289,39045.49462365591,1.0835836697404415,0.8026529582079958,1.6479758042507788,0.7728913183269348,174.30441328455638,358.8678475501578,0.4216066692711578
patient174,29305.146016019266,29083.34179419004,29179.169679155657,447.1085271317829,38771.1264445366,38905.52713178295,1.0319139505599018,0.7514540900902263,1.5022466792363485,0.6845181214867909,174.57131408864169,358.8465155825037,0.4016545289863614
patient175,10159.848120832312,9943.7086646213,10082.547121332653,378.9333333333333,13147.837037037038,13443.585185185186,0.6222871626824914,0.7267620973934784,0.8461221812672302,0.6982001488120847,178.33153768524264,359.38525041633574,88.11888299078345
patient176,10062.980262784107,9893.359101896447,9976.453676953532,352.45283018867923,13069.905776314548,13302.377358490568,1.4306295996126477,1.287613064693492,1.33942879396176,0.1147285104962891,171.9370429742391,356.7745893528887,0.8662090461713495
patient178,10125.022538861898,9896.588259601476,10019.153438094689,585.1739130434783,13197.305734257783,13359.0,1.2974537193825395,1.3890546159470276,0.7884153552141744,0.2105947669311825,181.9196109672296,64.98780545284491,295.6715961739873
patient179,10120.049887449755,9860.744307591684,10134.641153927492,566.4375,13141.715277777776,13512.847222222224,2.173987986299976,1.6648351118214526,0.0558429874667698,0.1733496389924149,179.3477570168585,359.6947087056663,0.128559844889768
patient180,30499.03944521833,30301.269302541787,30399.276381227097,694.4338235294117,40389.56959459187,40532.46078431373,1.0514884988692257,0.4291032239391766,1.0358970023933924,0.0291130744573807,144.2147712226695,146.2907709876396,142.23085697866054
patient180,32333.401139270016,32127.261713629578,29770.30843364868,621.6666666666666,42725.74227473792,39681.38562091503,0.9187635971157468,0.9262939468576734,0.9807141696597742,0.3890565582872834,144.5763006035329,138.93411935330482,137.2217443868133
patient181,10026.530783805096,9885.366430400058,9971.934587163314,496.0655737704918,13143.48957118104,13294.016393442624,0.8266625257643326,0.939830213487667,1.1150879918672325,1.1748121633843127,173.86735727852357,188.9318817040936,164.87923862236806
patient181,10082.328465223069,9874.616734722822,10056.40778085865,493.8524590163934,13136.102692400977,13408.699453551912,1.1567747529014785,0.8655817763030852,0.8264136357106119,0.8177088726417997,168.6101699476955,154.18370861442958,156.38720976789125
patient182,29260.83710139134,29064.98860065614,29148.37197638676,407.94776119402985,38739.11423860214,38864.76616915423,0.7447114504901755,0.6588514029866418,1.3434143155736125,0.5805799552390962,176.56893393058445,358.94403279313667,0.3591410541596924
patient183,9675.817465128715,9394.710899083702,9603.488020692848,556.8285714285714,12494.790476190476,12804.35238095238,1.1341214707819811,0.1482216327297076,0.1128183653714378,0.0359750066655985,178.7916569292589,359.0791035813082,0.1862435753738509
patient184,29359.7399275298,29229.064285832585,29307.986705237417,587.760736196319,38883.83522635348,39077.24539877301,0.812110817622739,0.7316496174921087,0.8198143650901367,1.1464153940332862,179.9566189959048,258.65823070081865,196.8182314414739
patient185,29114.57974122894,29363.94709736235,29218.49845513488,773.3416666666667,39137.4388880745,38958.28888888889,0.977118440699471,0.7752540111804457,1.1530535674243347,0.69534497046335,182.6725567260061,5.277238032880331,355.0547209108851
patient186,28901.3004542506,25636.334138116526,29209.44960334299,398.9655172413793,34184.139198716206,38943.14252873563,0.8271212250672818,0.7928147614986192,0.8915703035997704,0.8218942175392369,102.77751672065082,80.63946721996555,109.0591248657259
patient187,9868.87415101104,9749.187976568586,9842.40408685573,675.1162790697674,12993.916363512111,13122.953488372092,1.0532783950614697,0.9110621529760188,0.947094141829802,0.161199039168191,150.49145306566595,151.63631973483555,137.2653782857921
patient189,29254.07065175192,28973.708314258347,29151.754815736887,639.3969465648855,38464.78045915353,38869.0737913486,0.6350592738419425,0.5040252669852137,0.3504597720691204,0.4803172550728866,179.84539394172393,217.07064156986323,229.47090936364023
patient190,8297.646635062443,9813.17790373924,8811.20618145782,662.8666666666667,13081.86741379466,11748.192592592592,1.0298383769121917,1.0515629453223507,1.1383518686233045,0.5238788623223009,144.32079612558206,128.61733375851037,179.7550542232949
patient190,8816.882719194009,8512.00323673777,10435.895025930153,621.2708333333334,11358.111111111111,13914.625,0.4629107555775084,0.3197972073668728,0.4289012108025924,0.3367191786968506,101.24895121381672,89.98859526521171,93.75380433073737
patient191,29439.72422594519,29488.21657163778,29571.31265428381,538.6370967741935,39300.59984137356,39428.43548387097,0.529122196319115,0.9269025629837876,1.5309717373213754,0.5922312974015775,177.57759559733458,178.85320770039547,178.46899659761516
patient192,10136.928579925454,2182.5188389831287,9774.637050421486,551.3518518518518,2906.6666666666665,13033.697530864198,1.092781756754205,1.0279072677651668,1.134558495579283,0.3493857513577937,143.41258354747734,133.3388116830654,159.98439413726817
patient194,29052.29506042628,29248.3270036184,29138.15093884198,663.5547445255474,38982.34778063103,38850.79562043796,1.4276829912619804,0.9571561953412212,1.398011232909368,0.0877672033051955,144.4784974229472,148.1965310013432,143.43601780714016
patient195,29291.32604429649,29298.20106809682,29393.1094321602,468.07142857142856,39088.38182856582,39190.718614718615,0.7931461958892508,0.950674847392524,1.4068048330436556,0.4248845387792311,177.8018720927547,177.02448580807834,180.55174602632547
patient196,10078.977098988898,9802.095455026494,9961.316388030553,443.3333333333333,12949.328474649425,13281.962962962964,0.3823952870526604,0.7671295488050699,0.9310642329543874,0.7673559057547001,188.78020257604564,309.2920866303099,30.168082099806043
patient197,29588.62684061514,29412.109370705308,29546.75609599989,353.2844827586207,39068.53960129383,39395.71264367816,1.3349413483428845,0.2711966830470043,0.1476864969089808,0.090463792012274,176.27864303616337,358.3179525366989,0.6372831981455832
patient198,27773.68030250584,28529.53190757505,27255.060081101125,703.1015625,37987.3552756238,36338.27604166666,0.7077013850735071,0.5162955665475873,0.6821191072564295,0.5348751348342272,136.41162992380848,140.97611452763363,131.8559429777211
patient198,30606.2345458284,28943.83434504573,33009.01497102196,774.801724137931,38530.89655172414,43996.22988505747,0.7077195817279999,0.5909949360888218,0.7004852387822342,0.5542594497619615,122.53600672798385,152.40691809852504,139.33752263139033
patient199,29011.30538892195,29041.82115940616,29124.86293649355,702.2923076923076,38700.59535646473,38833.29743589744,1.403340753747144,0.9386775437809688,1.401241529441126,0.0244824472551919,143.98770835759217,144.9717660299573,143.0197266291965
patient200,29241.391746504472,29050.96399833237,29181.24627650534,419.3069306930693,38757.24511733589,38908.514851485146,1.1559468515906794,0.5872909854492425,0.5633454226292524,0.0319171144675055,175.2418438516795,359.59936592182447,0.7657055710837899
patient201,30512.92228292955,30555.3003645543,30434.495781737507,655.3642857142858,40705.22522496008,40580.00952380952,2.050535875588197,2.2019008289599435,1.579682806648617,1.186379665128643,177.35412792838466,249.55133201940407,220.56431566978583
patient201,30303.516408840336,30127.16286523021,30213.48522066958,347.71337579617835,39980.21996762736,40285.80891719745,1.245864212400654,3.56204753729515,3.701222590146904,0.1208365443217184,166.709154506763,353.42477093348145,1.5544506297057077
patient202,30549.9846131467,30306.165059376774,29677.128668340967,538.1445086705203,40385.92292870906,39570.0366088632,1.4528480350644717,0.8068341366497016,1.1918612643609534,0.5987759513777794,167.08462492004995,142.61419174839867,172.16379704999957
patient202,11053.480819944847,31562.70697295832,30617.557626710142,387.186507936508,42032.33467701568,40930.57142857143,0.752575743964188,0.6825238269458772,0.6896715042115728,0.8111357872813086,82.38162215101234,86.95402315637426,94.5710960606582
patient203,30541.73838323622,30302.699877930547,30192.78387752641,811.3703703703703,40314.864197530864,40257.154320987655,2.0339442738526468,1.6386395725058076,1.080722772089402,0.5953501578679968,180.03826059924054,210.84764692733145,146.6483438429118
patient204,30369.59792890108,30457.07197107046,30423.592542868508,1032.6736842105263,40597.68161039995,40564.26315789474,0.9330801076667355,0.7065981037850586,0.5992524914015688,0.8152157129879704,174.33480814413943,220.14511059006844,208.2522012581972
patient205,30573.811526488807,30321.8866112928,30458.34785505949,514.2089552238806,40422.12224598334,40611.14925373135,1.7026870923230628,0.8807653903424522,1.5263275083342729,0.4882486023845949,173.09833224086182,359.1485109190255,0.6188764212937201
patient206,30479.07600703727,30502.73141109776,30586.66999774252,694.3525179856115,40643.471951813015,40782.60431654676,1.4006547917037848,0.96918062359585,1.1429651998335602,1.0537696527721347,173.98482420024794,182.4130231242424,201.2751217837971
patient208,21975.22994451553,23029.36954757176,17712.68939661253,704.4356435643564,30675.666663208907,23551.7392739274,1.1399265070136495,1.0947955940413416,0.9459836298682176,0.6973330818280745,142.61664320613988,160.52431938558925,153.1815100078002
patient208,30158.47977853389,30204.06707839164,30325.162097065848,562.0232558139535,40216.30494259352,40433.61757105943,0.8112954593843672,0.2774156023059058,0.4427493720300653,0.2739746721117994,180.05373505561278,189.8772844888044,169.9236546301196
patient210,15050.234925238374,30455.63488270509,30366.49899123539,345.81617647058823,40606.006406239634,40534.91666666666,0.989422640127115,0.5360162900864909,0.983766538800001,0.156302702399913,74.12160075859273,80.03296929570612,76.20895374092477
patient211,30463.13052315649,28892.64816746068,30807.91092124117,461.5913461538461,38521.2467948718,41073.06730769231,0.7657436051046747,0.9378089268430716,0.7066425087610617,0.5690765139595497,153.33434249803142,164.7117766743651,217.83230551036783
patient212,29897.821567696323,30545.238364629964,30634.14265720633,610.2745098039215,40586.81350383861,40845.66448801743,0.8554721517423306,0.8583080379483982,0.82975615358458,0.1356370150071781,139.88901765558353,141.94280082713365,135.683623490352
patient213,30566.386314403942,30362.42178899382,30465.185479173448,405.9,40468.37569523537,40620.44705882353,1.7453823218762623,0.414324374721071,1.0114736205570665,0.4779558105746682,172.14328390719035,356.892960105011,0.5856432710388316
patient214,30263.850511456207,30243.4199868512,30324.18754538182,395.7319587628866,40324.79072763368,40432.687285223365,0.810158841691739,1.236290860498941,2.2756719626903776,1.3715615611178456,176.85730349767368,180.4669223800304,176.00029993353138
patient216,30236.37135137578,30257.979318067053,30346.14166014686,685.0882352941177,40264.87209345741,40461.583333333336,0.7490759018743985,1.0822358366497675,0.7772764118430221,0.2255419299309731,182.69952497824968,14.71510173928054,345.26677216703285
patient217,27738.564913358427,29815.031410638527,29317.138225609,743.8968253968254,39719.76190476191,39095.34126984127,2.38157907683752,2.40327282566071,1.878036812184388,1.1626115285020502,156.85525044702086,171.85832220828257,141.05081410629455
patient218,28561.905456176555,30441.2552925152,30711.73788431481,1020.1758241758242,40447.2673992674,40948.131868131866,0.6062613942957061,0.4636290734297781,0.7003327727609043,0.3980815675766966,160.1730868871813,154.47854442043618,159.87068613858415
patient220,30747.05215005591,29931.444147250186,29833.84023283008,896.1372549019608,39805.76470588235,39770.22222222222,0.6497136770347474,0.5666914738257266,0.5528198374073996,0.5598579444063237,174.60707963232025,180.14367704766275,149.86962173431658
patient221,30424.45854251456,30197.29826943721,30294.749791864662,804.9406779661017,40219.81984636713,40393.12429378531,1.382156391589155,1.2331050038378395,1.4232776785577503,0.4530691370082619,155.8187148978393,153.35534876023704,179.1350137148631
patient222,30531.999578802315,30348.087703208865,30428.720633294382,620.8954248366013,40455.35586164434,40571.74945533769,1.7073558240094298,1.6215826265338082,1.813316086580009,1.3702220216016696,179.17863880016455,166.37732000520867,217.7392199819102
patient223,30620.00888720825,30653.255850754485,30741.438664853413,506.841726618705,40737.31478179727,40988.9448441247,0.2730928123031114,0.6181235953577022,1.3423399077676017,0.8441723586196093,179.9852335717443,182.87662294964235,193.5560635585149
patient223,30970.020783808548,30451.389451213017,30541.297931303143,567.7753623188406,40452.15732718488,40722.08212560386,0.5645376636127559,0.6229308378464321,0.8995248477962878,0.5666044190401776,176.6050289503565,208.31963362416224,177.34312476875326
patient224,30681.956007356865,30411.39377247058,30536.447577026905,539.5102040816327,40542.54295751804,40715.43310657596,1.2423870804320178,0.3709978768197829,0.7463831376329657,0.2575754214148862,175.07255558423907,359.0157535694664,0.3341761014395202
patient225,21702.54010393281,769.1773453037554,24760.357913583262,507.1578947368421,793.3333333333334,33083.27719298246,1.9563271438206489,0.8483286741740571,2.005719052066678,1.2636756839035723,69.16279641258255,75.74967936571115,103.30002258213784
patient226,29789.43454144008,30573.09176325286,30674.143228521487,552.3673469387755,40572.25257729267,40903.49659863945,1.0464344647634298,0.9938187740973168,1.041298589795542,0.8208082365184273,158.93927096704408,259.23434404047845,118.94602712362888
patient227,39936.07427231326,30419.97754332747,30666.555537134773,579.3229813664597,40482.92132505176,40888.43685300207,0.6573558579155011,0.5102104975129089,0.8577098784832192,0.4884711713555643,157.7102845909474,109.90133038764333,177.1228143234296
patient228,30564.360378572288,30309.047618951467,30442.61125695573,581.6923076923077,40390.37943578487,40590.35327635328,1.3189435109353862,0.6438120650766376,0.5654959203003496,0.1033642179271658,177.0804819097539,270.237644550958,89.52196191529721
patient230,30583.808335117057,30350.524421435668,30461.62038090118,470.0948275862069,40475.0503274643,40615.252873563215,2.325496714695212,0.0499777865608088,0.8035410014487517,0.6495755228293189,170.74912423900395,356.2228336284004,0.5036135986707456
patient231,30649.009026371816,30459.31482309164,30534.77840950449,608.3931034482758,40595.75577663218,40713.144827586206,1.20792870459487,0.5419686947724017,0.7998593350892623,0.525944608644471,174.64247063825076,174.6302882707851,158.74784300596383
patient233,29784.37230174527,30539.38505072853,27895.760743487048,805.4513274336283,40658.62428361362,37234.8407079646,1.1983684090771298,0.8713596361666143,1.1387048816815206,0.8302599519551612,165.52243060684228,172.55699024869557,141.21901263890305
patient233,30729.86579137263,29786.03572494497,29836.01960674661,812.780701754386,39668.70712806869,39757.08187134503,1.1290897417141643,0.7416879522219424,1.1855686510950985,0.574860961457901,156.3082400135434,152.19833554021653,154.1432713488134
patient233,30683.81539415813,30639.47780786428,31864.112247337227,768.7478991596639,40817.05707524421,42473.1456582633,1.4096693852155764,0.7783986438804475,0.9399649828480572,0.7231745737348311,168.30513068445708,155.02286751445718,150.8612388180208
patient233,30665.815847167123,30456.89647454543,30543.07470848099,401.515873015873,40578.97814962919,40724.48677248677,1.1080628950926443,0.962007356810676,1.822678530379308,0.7599782951634465,174.06942177950023,358.40373832704,0.5176567914454243
patient233,30628.840805754426,30418.672882795094,30505.1916502135,405.0330578512397,40523.13316624987,40673.97245179064,1.106545116384644,0.962183321648964,1.819755760607808,0.7667477298360502,174.13089332770292,358.44538530167034,0.5091149602076468
patient234,33027.62057146637,29996.400612557896,34039.020922379466,904.9904761904762,39965.713678032414,45375.64444444444,0.5074419134278603,0.5875320663387723,0.6608954469820995,0.6432852867660785,142.32815557408335,154.4225890679288,152.08709398370002
patient235,31052.172816457303,30854.716389863093,30932.97096184989,649.1954887218045,41127.819992517296,41244.37844611529,0.7519911200794832,0.9539021410449492,1.3861510138699915,1.3127856103598423,177.11166815178728,288.7746717809621,0.5242693798343913
patient236,30083.24267400959,29871.55314297781,29950.57351045509,559.7190082644628,39828.583258699015,39934.20385674932,0.7432351425836431,0.6237273094709367,1.0674275182713344,0.6236224606311302,177.77631572467877,192.1808178146273,165.07374245484448
patient236,30546.51399622338,30333.650242559124,30413.243148919337,449.928,40447.746358064,40551.09333333333,1.2971721866856574,0.1452074761267788,0.7208909530266959,0.4889293788056615,173.8418410979359,348.78329603350653,8.928435829456943
patient236,30537.60888533025,30325.68356016993,30405.036773888885,437.8842975206612,40435.60823765112,40539.81542699725,1.3037242884622773,0.1349086294575468,0.7181978315593687,0.4830655764985174,173.69888019573094,357.2037587383572,0.2990596270138833
patient237,30404.7834456474,29781.686695706856,30322.723600495177,429.6267281105991,39443.02608518494,40402.15975422427,0.7299378268749563,1.2053391440080683,0.6944097997618164,0.5647340559351356,134.94558574377766,155.3926429065705,157.1658656973685
patient238,30772.559010244768,30581.987855547373,30659.2113230264,374.53548387096777,40759.99953021428,40879.24301075269,1.1236782543163384,0.8033311040190829,1.081057885680491,0.2027319216229587,173.9840565234991,358.32705880924703,0.487262072360215
patient239,30787.009478636624,30588.53991078408,30669.93661608381,519.3081761006289,40798.87630875749,40893.25995807128,0.9752837516479972,0.9300017567281098,1.2411480046636354,0.551066360591944,177.7970042284459,118.25808898616653,229.45571489023305
patient240,30232.9417448589,30229.62339588632,30312.650111491206,615.3701298701299,40301.55615990704,40416.76190476191,1.0937004020843049,0.7702873863133792,1.0848613304371153,0.0332943605878781,146.03723789376335,145.868159720052,143.97383192197134
patient241,28151.67636859945,24852.403774764225,24861.72304272075,432.8469945355191,33115.199900162464,32806.70562758281,0.5082351363724322,0.6112214507565594,0.5340697450977727,0.5343919601575573,95.53770109893996,88.51611242688826,111.0939324230487
patient241,30905.986910072155,30113.65441151139,30378.05569084172,457.8585365853658,39883.50605668024,40506.66341463415,0.5566728742590966,0.9999211409404376,0.5392052559794337,0.3229076074888714,133.34551110285818,161.22432393648828,182.021213264543
patient242,30489.0195249534,30301.813744488893,30371.7431351692,386.13380281690144,40386.26327131361,40496.08450704225,0.8257698464997375,1.1811970476307965,1.7252774466418073,0.4404213235010483,174.32571912357372,357.79001673273115,0.4852718653373485
patient243,35285.44729952428,35371.18341452904,35032.89987970879,1561.2459016393443,47112.99453551912,46710.28961748634,0.7324710365155985,0.3834538953772244,0.5124892111520087,0.5357209014830028,178.0488689055848,358.87186362528786,118.17508451948444
patient244,9741.50923958843,24537.889537452545,30455.47936883481,325.81632653061223,32719.839147524177,40607.5566893424,0.8632166378087985,0.8559815067856404,0.9578146043308108,0.749553720156507,89.60652115547866,73.32392406003113,113.3454201795052
patient245,25497.07595589009,29945.38166480425,28603.13393774747,601.4248366013072,39912.89411827512,38137.63834422658,0.7740666323776586,0.6109887669568724,0.7182024255636439,0.5887458274336652,161.01436699635687,169.54196925160718,145.46028526715352
patient245,30189.096127570167,30362.990531135183,29865.0965947918,769.2416666666667,40489.31040857935,39807.47222222222,0.7275141301856316,0.5315600603837269,0.5338981152358895,0.526178686396861,169.45963876205107,168.18928916502202,146.6874509016289
patient246,31017.84297923441,31050.56083845533,31145.434474582707,889.5043478260869,41379.83961958606,41527.35942028985,0.4142838890725135,0.9151768126586496,1.651988078375543,2.111718507635614,180.3509833783617,53.42260309008686,179.48191417583828
